Date,Open,High,Low,Close,Adj Close
9/24/2016,602.9609985,604.5800171,602.0449829,602.625,602.625
9/25/2016,602.7490234,603.3809814,599.7109985,600.8259888,600.8259888
9/26/2016,600.8070068,608.1430054,600.348999,608.0430298,608.0430298
9/27/2016,608.0219727,608.2479858,604.1099854,606.1660156,606.1660156
9/28/2016,606.242981,606.5900269,604.6069946,604.7280273,604.7280273
9/29/2016,605.0189819,606.8239746,604.8480225,605.6929932,605.6929932
9/30/2016,605.7150269,609.7349854,604.1420288,609.7349854,609.7349854
10/1/2016,609.9290161,615.2369995,609.9290161,613.9829712,613.9829712
10/2/2016,613.947998,614.0050049,609.6820068,610.8920288,610.8920288
10/3/2016,610.9680176,612.5679932,610.4550171,612.1329956,612.1329956
10/4/2016,612.052002,612.0540161,609.4790039,610.2039795,610.2039795
10/5/2016,610.2180176,613.8140259,609.6170044,612.5109863,612.5109863
10/6/2016,612.4699707,613.8189697,611.4689941,613.0209961,613.0209961
10/7/2016,612.6079712,617.9119873,611.8209839,617.1209717,617.1209717
10/8/2016,617.3410034,619.848999,617.3410034,619.1079712,619.1079712
10/9/2016,619.1719971,619.197998,616.6069946,616.7520142,616.7520142
10/10/2016,616.8220215,621.3179932,616.1970215,618.9940186,618.9940186
10/11/2016,619.2379761,642.0800171,618.5,641.0720215,641.0720215
10/12/2016,640.8709717,641.3369751,635.9650269,636.1920166,636.1920166
10/13/2016,636.0300293,638.8330078,635.0289917,636.7860107,636.7860107
10/14/2016,637.0079956,641.2849731,637.0079956,640.3779907,640.3779907
10/15/2016,640.3109741,642.1019897,637.3900146,638.6459961,638.6459961
10/16/2016,639.0830078,642.8980103,638.901001,641.6309814,641.6309814
10/17/2016,641.8179932,642.3280029,638.6630249,639.1929932,639.1929932
10/18/2016,639.4110107,640.7360229,635.9959717,637.960022,637.960022
10/19/2016,638.1339722,638.8740234,628.0130005,630.5200195,630.5200195
10/20/2016,630.6630249,631.9169922,628.2579956,630.8569946,630.8569946
10/21/2016,630.8250122,634.0939941,630.6939697,632.8280029,632.8280029
10/22/2016,633.1359863,658.1970215,632.8499756,657.2940063,657.2940063
10/23/2016,657.6209717,661.1290283,653.8859863,657.0709839,657.0709839
10/24/2016,657.1610107,657.2520142,652.5949707,653.7609863,653.7609863
10/25/2016,654.0020142,664.4240112,653.697998,657.5880127,657.5880127
10/26/2016,657.6779785,679.7280273,657.6779785,678.3040161,678.3040161
10/27/2016,678.2139893,688.5939941,678.039978,688.3129883,688.3129883
10/28/2016,688,690.4439697,684.1619873,689.651001,689.651001
10/29/2016,690.2890015,720.4019775,690.052002,714.4790039,714.4790039
10/30/2016,714.117981,714.117981,696.4749756,701.8640137,701.8640137
10/31/2016,702.6400146,709.2890015,691.6820068,700.9719849,700.9719849
11/1/2016,701.3369751,736.4520264,701.3369751,729.7930298,729.7930298
11/2/2016,730.065979,740.8289795,722.348999,740.8289795,740.8289795
11/3/2016,742.3460083,745.7730103,678.1560059,688.7000122,688.7000122
11/4/2016,689.1240234,706.9299927,685.5629883,703.2349854,703.2349854
11/5/2016,703.5250244,707.5100098,697.7390137,703.4180298,703.4180298
11/6/2016,703.8120117,714.2579956,699.5599976,711.5219727,711.5219727
11/7/2016,710.7360229,710.7360229,699.9030151,703.1309814,703.1309814
11/8/2016,703.0889893,712.9869995,702.3900146,709.8480225,709.8480225
11/9/2016,709.8250122,740.0460205,708.6099854,723.2730103,723.2730103
11/10/2016,722.8439941,723.0180054,711.210022,715.5339966,715.5339966
11/11/2016,715.5549927,718.3179932,714.4099731,716.4110107,716.4110107
11/12/2016,716.7520142,717.1480103,704.0349731,705.0540161,705.0540161
11/13/2016,705.1959839,705.257019,687.3150024,702.0310059,702.0310059
11/14/2016,701.9970093,706.2839966,699.8079834,705.0209961,705.0209961
11/15/2016,705.7940063,715.7180176,705.2600098,711.6190186,711.6190186
11/16/2016,711.1669922,747.6149902,709.0390015,744.197998,744.197998
11/17/2016,744.8759766,755.6450195,739.5109863,740.9769897,740.9769897
11/18/2016,740.7050171,752.882019,736.8900146,751.585022,751.585022
11/19/2016,751.8330078,756.2369995,744.46698,751.6160278,751.6160278
11/20/2016,751.8790283,755.4799805,717.9439697,731.026001,731.026001
11/21/2016,731.2650146,741.7219849,730.5100098,739.2479858,739.2479858
11/22/2016,739.6430054,753.8699951,736.5269775,751.3469849,751.3469849
11/23/2016,751.7410278,752.25,738.9240112,744.5939941,744.5939941
11/24/2016,744.6199951,746.8319702,733.4899902,740.2890015,740.2890015
11/25/2016,740.4420166,741.6489868,734.5910034,741.6489868,741.6489868
11/26/2016,741.5109863,742.2139893,729.625,735.382019,735.382019
11/27/2016,735.4370117,739.0180054,731.085022,732.0349731,732.0349731
11/28/2016,732.4840088,738.0059814,732.4840088,735.8129883,735.8129883
11/29/2016,736.3289795,737.4710083,734.559021,735.6040039,735.6040039
11/30/2016,736.2839966,747.9290161,736.2650146,745.690979,745.690979
12/1/2016,746.0460205,758.2750244,746.0460205,756.7739868,756.7739868
12/2/2016,757.5449829,781.2960205,757.5449829,777.9439697,777.9439697
12/3/2016,778.2479858,778.2479858,764.8560181,771.1550293,771.1550293
12/4/2016,771.6380005,773.8720093,768.1610107,773.8720093,773.8720093
12/5/2016,773.3939819,773.4680176,751.7130127,758.7000122,758.7000122
12/6/2016,758.7199707,765.6220093,758.7199707,764.223999,764.223999
12/7/2016,764.2109985,771.5430298,759.75,768.132019,768.132019
12/8/2016,768.0759888,774.697998,765.9459839,770.8099976,770.8099976
12/9/2016,769.9439697,774.5280151,769.6489868,772.7940063,772.7940063
12/10/2016,773.0230103,777.09198,772.9099731,774.6500244,774.6500244
12/11/2016,774.7520142,774.7979736,765.4119873,769.7310181,769.7310181
12/12/2016,770.039978,781.9219971,770.039978,780.0869751,780.0869751
12/13/2016,780.6469727,788.460022,777.9619751,780.5560303,780.5560303
12/14/2016,780.0050049,782.0339966,776.8389893,781.4810181,781.4810181
12/15/2016,780.0700073,781.4349976,777.802002,778.0880127,778.0880127
12/16/2016,778.9630127,785.0319824,778.9630127,784.9069824,784.9069824
12/17/2016,785.1660156,792.5089722,784.8640137,790.8289795,790.8289795
12/18/2016,791.0079956,794.7369995,788.026001,790.5300293,790.5300293
12/19/2016,790.6920166,793.6110229,790.3200073,792.7139893,792.7139893
12/20/2016,792.2470093,801.3369751,791.4970093,800.8759766,800.8759766
12/21/2016,800.6439819,834.2810059,799.4050293,834.2810059,834.2810059
12/22/2016,834.1799927,875.7819824,834.1489868,864.539978,864.539978
12/23/2016,864.8880005,925.1170044,864.677002,921.9840088,921.9840088
12/24/2016,922.1799927,923.4790039,886.335022,898.8220215,898.8220215
12/25/2016,899.6519775,899.6519775,862.4240112,896.1829834,896.1829834
12/26/2016,896.9050293,913.184021,896.8980103,907.6099854,907.6099854
12/27/2016,908.3540039,940.0479736,904.2550049,933.197998,933.197998
12/28/2016,934.8309937,975.9210205,934.8309937,975.9210205,975.9210205
12/29/2016,975.125,979.3969727,954.5029907,973.4970093,973.4970093
12/30/2016,972.5349731,972.5349731,934.8330078,961.2379761,961.2379761
12/31/2016,960.6270142,963.742981,947.2360229,963.742981,963.742981
1/1/2017,963.65802,1003.080017,958.6989746,998.3250122,998.3250122
1/2/2017,998.6170044,1031.390015,996.7020264,1021.75,1021.75
1/3/2017,1021.599976,1044.079956,1021.599976,1043.839966,1043.839966
1/4/2017,1044.400024,1159.420044,1044.400024,1154.72998,1154.72998
1/5/2017,1156.72998,1191.099976,910.4169922,1013.380005,1013.380005
1/6/2017,1014.23999,1046.810059,883.9439697,902.2009888,902.2009888
1/7/2017,903.4869995,908.585022,823.5560303,908.585022,908.585022
1/8/2017,908.1749878,942.723999,887.2490234,911.1989746,911.1989746
1/9/2017,913.2440186,913.6859741,879.8070068,902.8280029,902.8280029
1/10/2017,902.4400024,914.8729858,901.0599976,907.6790161,907.6790161
1/11/2017,908.1149902,919.447998,762.7650146,777.757019,777.757019
1/12/2017,775.1779785,826.2459717,755.7559814,804.8339844,804.8339844
1/13/2017,803.7369995,829.0009766,780.0029907,823.9840088,823.9840088
1/14/2017,825.1420288,835.085022,812.4559937,818.4119873,818.4119873
1/15/2017,818.1420288,823.3070068,812.8709717,821.7979736,821.7979736
1/16/2017,821.78302,834.5300293,820.2709961,831.5339966,831.5339966
1/17/2017,830.9459839,910.5609741,830.7960205,907.9379883,907.9379883
1/18/2017,909.3729858,917.4990234,858.3040161,886.617981,886.617981
1/19/2017,888.335022,904.6140137,884.3380127,899.072998,899.072998
1/20/2017,898.1719971,899.3980103,887.0079956,895.026001,895.026001
1/21/2017,895.5490112,927.3670044,895.5349731,921.7890015,921.7890015
1/22/2017,922.2050171,937.5250244,897.5640259,924.6729736,924.6729736
1/23/2017,925.4990234,928.2659912,916.7379761,921.0120239,921.0120239
1/24/2017,910.677002,924.1450195,892.2860107,892.6870117,892.6870117
1/25/2017,891.9240112,903.2520142,891.6870117,901.5419922,901.5419922
1/26/2017,902.3950195,919.3259888,902.223999,917.5859985,917.5859985
1/27/2017,918.3590088,923.2230225,915.8460083,919.75,919.75
1/28/2017,919.8109741,923.9110107,919.8109741,921.5900269,921.5900269
1/29/2017,922.0670166,923.4180298,919.1480103,919.4959717,919.4959717
1/30/2017,920.151001,923.0479736,919.473999,920.382019,920.382019
1/31/2017,920.9589844,972.0189819,920.9589844,970.4030151,970.4030151
2/1/2017,970.940979,989.1140137,970.7420044,989.0230103,989.0230103
2/2/2017,990.0009766,1013.52002,983.2210083,1011.799988,1011.799988
2/3/2017,1011.460022,1033.869995,1008.789978,1029.910034,1029.910034
2/4/2017,1031.329956,1045.900024,1015.159973,1042.900024,1042.900024
2/5/2017,1043.52002,1043.630005,1022.369995,1027.339966,1027.339966
2/6/2017,1028.400024,1044.640015,1028.160034,1038.150024,1038.150024
2/7/2017,1040.140015,1061.930054,1040.140015,1061.349976,1061.349976
2/8/2017,1062.319946,1078.969971,1037.48999,1063.069946,1063.069946
2/9/2017,1064.699951,1088.98999,953.3439941,994.3829956,994.3829956
2/10/2017,995.632019,998.9050293,946.690979,988.6740112,988.6740112
2/11/2017,988.8980103,1009.289978,982.8300171,1004.450012,1004.450012
2/12/2017,1003.52002,1004.76001,996.9210205,999.1810303,999.1810303
2/13/2017,998.8850098,1002.099976,976.0020142,990.6420288,990.6420288
2/14/2017,991.7349854,1011.51001,986.4710083,1004.549988,1004.549988
2/15/2017,1006.210022,1008.840027,1001.580017,1007.47998,1007.47998
2/16/2017,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941
2/17/2017,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961
2/18/2017,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044
2/19/2017,1054.76001,1056.810059,1043.459961,1047.869995,1047.869995
2/20/2017,1048.689941,1080.48999,1041.689941,1079.97998,1079.97998
2/21/2017,1079.280029,1117.25,1076.930054,1115.300049,1115.300049
2/22/2017,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941
2/23/2017,1117.27002,1176.619995,1116.959961,1166.719971,1166.719971
2/24/2017,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054
2/25/2017,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966
2/26/2017,1144.27002,1167.469971,1130.199951,1165.199951,1165.199951
2/27/2017,1163.780029,1181.97998,1163.380005,1179.969971,1179.969971
2/28/2017,1180.719971,1193.25,1171.819946,1179.969971,1179.969971
3/1/2017,1180.040039,1222.5,1179.689941,1222.5,1222.5
3/2/2017,1224.680054,1262.130005,1215.619995,1251.01001,1251.01001
3/3/2017,1250.709961,1280.310059,1250.709961,1274.98999,1274.98999
3/4/2017,1277.430054,1279.400024,1230.51001,1255.150024,1255.150024
3/5/2017,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995
3/6/2017,1267.469971,1276,1264.599976,1272.829956,1272.829956
3/7/2017,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039
3/8/2017,1223.22998,1232.160034,1148.079956,1150,1150
3/9/2017,1150.349976,1197.459961,1141.22998,1188.48999,1188.48999
3/10/2017,1189.359985,1270.469971,1077.25,1116.719971,1116.719971
3/11/2017,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956
3/12/2017,1176.619995,1226.97998,1175.359985,1221.380005,1221.380005
3/13/2017,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044
3/14/2017,1232.160034,1244.810059,1220.719971,1240,1240
3/15/2017,1240.160034,1251.609985,1239.75,1249.609985,1249.609985
3/16/2017,1251.329956,1257.97998,1152.439941,1187.810059,1187.810059
3/17/2017,1180.160034,1180.160034,1099.569946,1100.22998,1100.22998
3/18/2017,1099.689941,1114.069946,957.6550293,973.8179932,973.8179932
3/19/2017,976.7299805,1069.910034,976.7299805,1036.73999,1036.73999
3/20/2017,1037.23999,1063.030029,1036.680054,1054.22998,1054.22998
3/21/2017,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039
3/22/2017,1120.650024,1120.650024,1014.210022,1049.140015,1049.140015
3/23/2017,1050.050049,1058.01001,1028.930054,1038.589966,1038.589966
3/24/2017,1038.449951,1040.469971,934.3579712,937.5200195,937.5200195
3/25/2017,936.539978,975.7609863,903.7130127,972.7789917,972.7789917
3/26/2017,974.0150146,1007.960022,954.1859741,966.7249756,966.7249756
3/27/2017,972.0549927,1046.400024,971.9840088,1045.77002,1045.77002
3/28/2017,1044.579956,1064.650024,1027.72998,1047.150024,1047.150024
3/29/2017,1046.079956,1055.130005,1015.880005,1039.969971,1039.969971
3/30/2017,1042.209961,1049.290039,1020.039978,1026.430054,1026.430054
3/31/2017,1026.640015,1074.920044,1026.640015,1071.790039,1071.790039
4/1/2017,1071.709961,1091.719971,1061.089966,1080.5,1080.5
4/2/2017,1080.609985,1107.589966,1075.449951,1102.170044,1102.170044
4/3/2017,1102.949951,1151.73999,1102.949951,1143.810059,1143.810059
4/4/2017,1145.52002,1156.439941,1120.52002,1133.25,1133.25
4/5/2017,1134.140015,1135.089966,1113.630005,1124.780029,1124.780029
4/6/2017,1125.810059,1188.369995,1125.810059,1182.680054,1182.680054
4/7/2017,1178.939941,1186.579956,1163.390015,1176.900024,1176.900024
4/8/2017,1172.650024,1184.97998,1162.579956,1175.949951,1175.949951
4/9/2017,1176.569946,1197.209961,1171.859985,1187.869995,1187.869995
4/10/2017,1187.300049,1190.339966,1179.040039,1187.130005,1187.130005
4/11/2017,1187.459961,1208.069946,1187.459961,1205.01001,1205.01001
4/12/2017,1204.810059,1207.140015,1196.76001,1200.369995,1200.369995
4/13/2017,1201.02002,1205.890015,1156.439941,1169.280029,1169.280029
4/14/2017,1170.329956,1190.800049,1159.790039,1167.540039,1167.540039
4/15/2017,1167.300049,1188,1164.959961,1172.52002,1172.52002
4/16/2017,1172.609985,1187.219971,1172.609985,1182.939941,1182.939941
4/17/2017,1183.25,1194.900024,1172.650024,1193.910034,1193.910034
4/18/2017,1193.77002,1217.569946,1193.77002,1211.670044,1211.670044
4/19/2017,1212.130005,1215.51001,1205.079956,1210.290039,1210.290039
4/20/2017,1211.079956,1240.790039,1208.410034,1229.079956,1229.079956
4/21/2017,1229.420044,1235.939941,1215.560059,1222.050049,1222.050049
4/22/2017,1222.709961,1235.560059,1208.469971,1231.709961,1231.709961
4/23/2017,1231.920044,1232.199951,1203.939941,1207.209961,1207.209961
4/24/2017,1209.630005,1250.939941,1209.630005,1250.150024,1250.150024
4/25/2017,1250.449951,1267.579956,1249.969971,1265.48999,1265.48999
4/26/2017,1265.98999,1294.829956,1265.930054,1281.079956,1281.079956
4/27/2017,1281.880005,1319.699951,1281.300049,1317.72998,1317.72998
4/28/2017,1317.73999,1331.280029,1292.369995,1316.47998,1316.47998
4/29/2017,1317.839966,1327.199951,1315.209961,1321.790039,1321.790039
4/30/2017,1321.869995,1347.910034,1314.920044,1347.890015,1347.890015
5/1/2017,1348.300049,1434.319946,1348.300049,1421.599976,1421.599976
5/2/2017,1421.030029,1473.900024,1415.689941,1452.819946,1452.819946
5/3/2017,1453.780029,1492.77002,1447.48999,1490.089966,1490.089966
5/4/2017,1490.719971,1608.910034,1490.719971,1537.670044,1537.670044
5/5/2017,1540.869995,1618.030029,1530.310059,1555.449951,1555.449951
5/6/2017,1556.810059,1578.800049,1542.5,1578.800049,1578.800049
5/7/2017,1579.469971,1596.719971,1559.76001,1596.709961,1596.709961
5/8/2017,1596.920044,1723.349976,1596.920044,1723.349976,1723.349976
5/9/2017,1723.890015,1833.48999,1716.300049,1755.359985,1755.359985
5/10/2017,1756.52002,1788.439941,1719.099976,1787.130005,1787.130005
5/11/2017,1780.369995,1873.930054,1755.349976,1848.569946,1848.569946
5/12/2017,1845.76001,1856.150024,1694.01001,1724.23999,1724.23999
5/13/2017,1723.119995,1812.98999,1651.079956,1804.910034,1804.910034
5/14/2017,1800.859985,1831.420044,1776.619995,1808.910034,1808.910034
5/15/2017,1808.439941,1812.800049,1708.540039,1738.430054,1738.430054
5/16/2017,1741.699951,1785.939941,1686.540039,1734.449951,1734.449951
5/17/2017,1726.72998,1864.050049,1661.910034,1839.089966,1839.089966
5/18/2017,1818.699951,1904.47998,1807.119995,1888.650024,1888.650024
5/19/2017,1897.369995,2004.52002,1890.25,1987.709961,1987.709961
5/20/2017,1984.23999,2084.72998,1974.920044,2084.72998,2084.72998
5/21/2017,2067.030029,2119.080078,2037.5,2041.199951,2041.199951
5/22/2017,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902
5/23/2017,2191.560059,2320.820068,2178.5,2320.419922,2320.419922
5/24/2017,2321.370117,2523.719971,2321.370117,2443.639893,2443.639893
5/25/2017,2446.23999,2763.709961,2285.300049,2304.97998,2304.97998
5/26/2017,2320.889893,2573.790039,2071.98999,2202.419922,2202.419922
5/27/2017,2196.27002,2260.199951,1855.829956,2038.869995,2038.869995
5/28/2017,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049
5/29/2017,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107
5/30/2017,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971
5/31/2017,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912
6/1/2017,2288.330078,2448.389893,2288.330078,2407.879883,2407.879883
6/2/2017,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049
6/3/2017,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098
6/4/2017,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059
6/5/2017,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059
6/6/2017,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951
6/7/2017,2869.379883,2869.379883,2700.560059,2732.159912,2732.159912
6/8/2017,2720.48999,2815.300049,2670.949951,2805.620117,2805.620117
6/9/2017,2807.439941,2901.709961,2795.620117,2823.810059,2823.810059
6/10/2017,2828.139893,2950.98999,2746.550049,2947.709961,2947.709961
6/11/2017,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107
6/12/2017,2953.219971,2997.26001,2518.560059,2659.629883,2659.629883
6/13/2017,2680.909912,2789.040039,2650.379883,2717.02002,2717.02002
6/14/2017,2716.879883,2786.830078,2412.939941,2506.370117,2506.370117
6/15/2017,2499.580078,2534.709961,2212.959961,2464.580078,2464.580078
6/16/2017,2469.570068,2539.919922,2385.149902,2518.560059,2518.560059
6/17/2017,2514.01001,2685.189941,2484.959961,2655.879883,2655.879883
6/18/2017,2655.350098,2662.100098,2516.330078,2548.290039,2548.290039
6/19/2017,2549.030029,2662.850098,2549.030029,2589.600098,2589.600098
6/20/2017,2591.26001,2763.449951,2589.820068,2721.790039,2721.790039
6/21/2017,2709.429932,2772.01001,2660.399902,2689.100098,2689.100098
6/22/2017,2691.030029,2723.73999,2642.360107,2705.409912,2705.409912
6/23/2017,2707.340088,2765.169922,2706.370117,2744.909912,2744.909912
6/24/2017,2738.52002,2757.939941,2583.189941,2608.719971,2608.719971
6/25/2017,2607.25,2682.26001,2552.120117,2589.409912,2589.409912
6/26/2017,2590.570068,2615.25,2376.290039,2478.449951,2478.449951
6/27/2017,2478.449951,2552.449951,2332.98999,2552.449951,2552.449951
6/28/2017,2553.030029,2603.97998,2484.419922,2574.790039,2574.790039
6/29/2017,2567.560059,2588.830078,2510.47998,2539.320068,2539.320068
6/30/2017,2539.23999,2559.25,2478.429932,2480.840088,2480.840088
7/1/2017,2492.600098,2515.27002,2419.22998,2434.550049,2434.550049
7/2/2017,2436.399902,2514.280029,2394.840088,2506.469971,2506.469971
7/3/2017,2498.560059,2595,2480.469971,2564.060059,2564.060059
7/4/2017,2561,2631.590088,2559.350098,2601.639893,2601.639893
7/5/2017,2602.870117,2622.649902,2538.550049,2601.98999,2601.98999
7/6/2017,2608.100098,2616.719971,2581.689941,2608.560059,2608.560059
7/7/2017,2608.590088,2916.139893,2498.870117,2518.659912,2518.659912
7/8/2017,2520.27002,2571.340088,2492.310059,2571.340088,2571.340088
7/9/2017,2572.610107,2635.48999,2517.590088,2518.439941,2518.439941
7/10/2017,2525.25,2537.159912,2321.129883,2372.560059,2372.560059
7/11/2017,2385.889893,2413.469971,2296.810059,2337.790039,2337.790039
7/12/2017,2332.77002,2423.709961,2275.139893,2398.840088,2398.840088
7/13/2017,2402.699951,2425.219971,2340.830078,2357.899902,2357.899902
7/14/2017,2360.590088,2363.25,2183.219971,2233.340088,2233.340088
7/15/2017,2230.120117,2231.139893,1990.410034,1998.859985,1998.859985
7/16/2017,1991.97998,2058.77002,1843.030029,1929.819946,1929.819946
7/17/2017,1932.619995,2230.48999,1932.619995,2228.409912,2228.409912
7/18/2017,2233.52002,2387.610107,2164.77002,2318.879883,2318.879883
7/19/2017,2323.080078,2397.169922,2260.22998,2273.429932,2273.429932
7/20/2017,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098
7/21/2017,2838.409912,2838.409912,2621.850098,2667.76001,2667.76001
7/22/2017,2668.629883,2862.419922,2657.709961,2810.120117,2810.120117
7/23/2017,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902
7/24/2017,2732.699951,2777.26001,2699.189941,2754.860107,2754.860107
7/25/2017,2757.5,2768.080078,2480.959961,2576.47998,2576.47998
7/26/2017,2577.77002,2610.76001,2450.800049,2529.449951,2529.449951
7/27/2017,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029
7/28/2017,2679.72998,2897.449951,2679.72998,2809.01001,2809.01001
7/29/2017,2807.02002,2808.76001,2692.800049,2726.449951,2726.449951
7/30/2017,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932
7/31/2017,2763.23999,2889.620117,2720.610107,2875.340088,2875.340088
8/1/2017,2871.300049,2921.350098,2685.610107,2718.26001,2718.26001
8/2/2017,2727.129883,2762.530029,2668.590088,2710.669922,2710.669922
8/3/2017,2709.560059,2813.310059,2685.139893,2804.72998,2804.72998
8/4/2017,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893
8/5/2017,2897.629883,3290.01001,2874.830078,3252.909912,3252.909912
8/6/2017,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941
8/7/2017,3212.780029,3397.679932,3180.889893,3378.939941,3378.939941
8/8/2017,3370.219971,3484.850098,3345.830078,3419.939941,3419.939941
8/9/2017,3420.399902,3422.76001,3247.669922,3342.469971,3342.469971
8/10/2017,3341.840088,3453.449951,3319.469971,3381.280029,3381.280029
8/11/2017,3373.820068,3679.719971,3372.120117,3650.620117,3650.620117
8/12/2017,3650.629883,3949.919922,3613.699951,3884.709961,3884.709961
8/13/2017,3880.040039,4208.390137,3857.800049,4073.26001,4073.26001
8/14/2017,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883
8/15/2017,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176
8/16/2017,4200.339844,4381.22998,3994.419922,4376.629883,4376.629883
8/17/2017,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941
8/18/2017,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117
8/19/2017,4137.75,4243.259766,3970.550049,4193.700195,4193.700195
8/20/2017,4189.310059,4196.290039,4069.879883,4087.659912,4087.659912
8/21/2017,4090.47998,4109.140137,3988.600098,4001.73999,4001.73999
8/22/2017,3998.350098,4128.759766,3674.580078,4100.52002,4100.52002
8/23/2017,4089.01001,4255.779785,4078.409912,4151.52002,4151.52002
8/24/2017,4137.600098,4376.390137,4130.259766,4334.680176,4334.680176
8/25/2017,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098
8/26/2017,4372.060059,4379.279785,4269.52002,4352.399902,4352.399902
8/27/2017,4345.100098,4416.589844,4317.290039,4382.879883,4382.879883
8/28/2017,4384.450195,4403.930176,4224.640137,4382.660156,4382.660156
8/29/2017,4389.209961,4625.680176,4352.129883,4579.02002,4579.02002
8/30/2017,4570.359863,4626.52002,4471.410156,4565.299805,4565.299805
8/31/2017,4555.589844,4736.049805,4549.399902,4703.390137,4703.390137
9/1/2017,4701.759766,4892.009766,4678.529785,4892.009766,4892.009766
9/2/2017,4901.419922,4975.040039,4469.240234,4578.77002,4578.77002
9/3/2017,4585.27002,4714.080078,4417.589844,4582.959961,4582.959961
9/4/2017,4591.629883,4591.629883,4108.399902,4236.310059,4236.310059
9/5/2017,4228.290039,4427.839844,3998.110107,4376.529785,4376.529785
9/6/2017,4376.589844,4617.25,4376.589844,4597.120117,4597.120117
9/7/2017,4589.140137,4655.040039,4491.330078,4599.879883,4599.879883
9/8/2017,4605.160156,4661,4075.179932,4228.75,4228.75
9/9/2017,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059
9/10/2017,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941
9/11/2017,4122.470215,4261.669922,4099.399902,4161.27002,4161.27002
9/12/2017,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059
9/13/2017,4131.97998,4131.97998,3789.919922,3882.590088,3882.590088
9/14/2017,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951
9/15/2017,3166.300049,3733.449951,2946.620117,3637.52002,3637.52002
9/16/2017,3637.75,3808.840088,3487.790039,3625.040039,3625.040039
9/17/2017,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883
9/18/2017,3591.090088,4079.22998,3591.090088,4065.199951,4065.199951
9/19/2017,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971
9/20/2017,3916.360107,4031.389893,3857.72998,3905.949951,3905.949951
9/21/2017,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039
9/22/2017,3628.02002,3758.27002,3553.530029,3630.699951,3630.699951
9/23/2017,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902
9/24/2017,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088
9/25/2017,3681.580078,3950.25,3681.580078,3926.070068,3926.070068
9/26/2017,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098
9/27/2017,3892.939941,4210.049805,3884.820068,4200.669922,4200.669922
9/28/2017,4197.129883,4279.310059,4109.700195,4174.72998,4174.72998
9/29/2017,4171.620117,4214.629883,4039.290039,4163.069824,4163.069824
9/30/2017,4166.109863,4358.430176,4160.859863,4338.709961,4338.709961
10/1/2017,4341.049805,4403.740234,4269.810059,4403.740234,4403.740234
10/2/2017,4395.810059,4470.22998,4377.459961,4409.319824,4409.319824
10/3/2017,4408.459961,4432.470215,4258.890137,4317.47998,4317.47998
10/4/2017,4319.370117,4352.310059,4210.419922,4229.359863,4229.359863
10/5/2017,4229.879883,4362.640137,4164.049805,4328.410156,4328.410156
10/6/2017,4324.459961,4413.27002,4320.529785,4370.810059,4370.810059
10/7/2017,4369.350098,4443.879883,4321.049805,4426.890137,4426.890137
10/8/2017,4429.669922,4624.140137,4405.640137,4610.47998,4610.47998
10/9/2017,4614.52002,4878.709961,4564.25,4772.02002,4772.02002
10/10/2017,4776.209961,4922.169922,4765.100098,4781.990234,4781.990234
